


multiply sentences: False
hidden dimension: 100
Epoch: [1/10], Step: [501/3125], Train loss: 0.9597823619842529, Train acc: 54.451, Validation Acc: 54.0
Epoch: [1/10], Step: [1001/3125], Train loss: 0.9637011885643005, Train acc: 56.883, Validation Acc: 55.7
Epoch: [1/10], Step: [1501/3125], Train loss: 0.7782583832740784, Train acc: 57.86, Validation Acc: 57.2
Epoch: [1/10], Step: [2001/3125], Train loss: 0.6524370908737183, Train acc: 59.713, Validation Acc: 57.8
Epoch: [1/10], Step: [2501/3125], Train loss: 0.7303864359855652, Train acc: 60.624, Validation Acc: 59.6
Epoch: [1/10], Step: [3001/3125], Train loss: 0.6743242144584656, Train acc: 61.135, Validation Acc: 59.6
Epoch: [2/10], Step: [501/3125], Train loss: 0.7389222979545593, Train acc: 61.78, Validation Acc: 59.3
Epoch: [2/10], Step: [1001/3125], Train loss: 0.8080031871795654, Train acc: 62.316, Validation Acc: 61.1
Epoch: [2/10], Step: [1501/3125], Train loss: 0.7141316533088684, Train acc: 62.803, Validation Acc: 61.7
Epoch: [2/10], Step: [2001/3125], Train loss: 0.8332619667053223, Train acc: 63.444, Validation Acc: 60.6
Epoch: [2/10], Step: [2501/3125], Train loss: 0.8708530068397522, Train acc: 64.076, Validation Acc: 61.1
Epoch: [2/10], Step: [3001/3125], Train loss: 0.8500862717628479, Train acc: 64.066, Validation Acc: 62.9
Epoch: [3/10], Step: [501/3125], Train loss: 0.7832071185112, Train acc: 64.734, Validation Acc: 63.3
Epoch: [3/10], Step: [1001/3125], Train loss: 0.5903149247169495, Train acc: 65.756, Validation Acc: 62.2
Epoch: [3/10], Step: [1501/3125], Train loss: 0.6276108026504517, Train acc: 66.398, Validation Acc: 65.1
Epoch: [3/10], Step: [2001/3125], Train loss: 0.6659536361694336, Train acc: 66.549, Validation Acc: 64.7
Epoch: [3/10], Step: [2501/3125], Train loss: 0.8046897649765015, Train acc: 66.859, Validation Acc: 66.7
Epoch: [3/10], Step: [3001/3125], Train loss: 0.8092501163482666, Train acc: 66.487, Validation Acc: 65.4
Epoch: [4/10], Step: [501/3125], Train loss: 1.012527346611023, Train acc: 67.554, Validation Acc: 65.1
Epoch: [4/10], Step: [1001/3125], Train loss: 0.6347323656082153, Train acc: 68.156, Validation Acc: 65.4
Epoch: [4/10], Step: [1501/3125], Train loss: 0.7752177715301514, Train acc: 67.601, Validation Acc: 66.3
Epoch: [4/10], Step: [2001/3125], Train loss: 0.6164361238479614, Train acc: 68.036, Validation Acc: 67.4
Epoch: [4/10], Step: [2501/3125], Train loss: 0.8856567740440369, Train acc: 68.411, Validation Acc: 66.5
Epoch: [4/10], Step: [3001/3125], Train loss: 0.8201771974563599, Train acc: 68.898, Validation Acc: 67.0
Epoch: [5/10], Step: [501/3125], Train loss: 0.8590148687362671, Train acc: 69.1, Validation Acc: 68.0
Epoch: [5/10], Step: [1001/3125], Train loss: 0.5070804953575134, Train acc: 69.235, Validation Acc: 67.5
Epoch: [5/10], Step: [1501/3125], Train loss: 0.7891538143157959, Train acc: 69.641, Validation Acc: 66.8
Epoch: [5/10], Step: [2001/3125], Train loss: 0.8012850284576416, Train acc: 69.339, Validation Acc: 66.4
Epoch: [5/10], Step: [2501/3125], Train loss: 0.7625781893730164, Train acc: 70.187, Validation Acc: 67.1
Epoch: [5/10], Step: [3001/3125], Train loss: 0.5787453651428223, Train acc: 70.157, Validation Acc: 67.0
Epoch: [6/10], Step: [501/3125], Train loss: 0.6854378581047058, Train acc: 70.126, Validation Acc: 67.2
Epoch: [6/10], Step: [1001/3125], Train loss: 0.5433983206748962, Train acc: 70.436, Validation Acc: 67.0
Epoch: [6/10], Step: [1501/3125], Train loss: 0.6405595541000366, Train acc: 70.923, Validation Acc: 68.3
Epoch: [6/10], Step: [2001/3125], Train loss: 0.6766006350517273, Train acc: 71.098, Validation Acc: 67.7
Epoch: [6/10], Step: [2501/3125], Train loss: 0.5693853497505188, Train acc: 70.937, Validation Acc: 67.6
Epoch: [6/10], Step: [3001/3125], Train loss: 0.5499454736709595, Train acc: 71.701, Validation Acc: 67.6
Epoch: [7/10], Step: [501/3125], Train loss: 0.7303295731544495, Train acc: 72.025, Validation Acc: 67.9
