


hidden dimension: 100
Epoch: [1/10], Step: [501/3125], Train loss: 0.887575089931488, Train acc: 57.776, Validation Acc: 57.9
Epoch: [1/10], Step: [1001/3125], Train loss: 0.8958118557929993, Train acc: 62.072, Validation Acc: 60.5
Epoch: [1/10], Step: [1501/3125], Train loss: 0.7754906415939331, Train acc: 63.348, Validation Acc: 63.1
Epoch: [1/10], Step: [2001/3125], Train loss: 0.7722885012626648, Train acc: 64.545, Validation Acc: 62.3
Epoch: [1/10], Step: [2501/3125], Train loss: 0.9596580266952515, Train acc: 64.717, Validation Acc: 61.2
Epoch: [1/10], Step: [3001/3125], Train loss: 0.8903307318687439, Train acc: 65.828, Validation Acc: 62.4
Epoch: [2/10], Step: [501/3125], Train loss: 0.7468063831329346, Train acc: 66.859, Validation Acc: 64.0
Epoch: [2/10], Step: [1001/3125], Train loss: 0.5799806714057922, Train acc: 67.68, Validation Acc: 63.9
Epoch: [2/10], Step: [1501/3125], Train loss: 0.7007468938827515, Train acc: 68.423, Validation Acc: 64.9
Epoch: [2/10], Step: [2001/3125], Train loss: 0.60896897315979, Train acc: 68.266, Validation Acc: 64.0
Epoch: [2/10], Step: [2501/3125], Train loss: 0.7700853943824768, Train acc: 69.323, Validation Acc: 64.7
Epoch: [2/10], Step: [3001/3125], Train loss: 0.8238310217857361, Train acc: 70.087, Validation Acc: 64.5
Epoch: [3/10], Step: [501/3125], Train loss: 0.955883800983429, Train acc: 70.411, Validation Acc: 65.5
Epoch: [3/10], Step: [1001/3125], Train loss: 0.7608144283294678, Train acc: 71.163, Validation Acc: 65.2
Epoch: [3/10], Step: [1501/3125], Train loss: 0.8635058403015137, Train acc: 70.772, Validation Acc: 65.8
Epoch: [3/10], Step: [2001/3125], Train loss: 0.7648769617080688, Train acc: 71.998, Validation Acc: 65.2
Epoch: [3/10], Step: [2501/3125], Train loss: 0.46998727321624756, Train acc: 72.67, Validation Acc: 64.9
Epoch: [3/10], Step: [3001/3125], Train loss: 0.5323082804679871, Train acc: 73.326, Validation Acc: 65.0
Epoch: [4/10], Step: [501/3125], Train loss: 0.7563418745994568, Train acc: 72.812, Validation Acc: 64.0
Epoch: [4/10], Step: [1001/3125], Train loss: 0.7778609991073608, Train acc: 74.292, Validation Acc: 65.5
Epoch: [4/10], Step: [1501/3125], Train loss: 0.625017523765564, Train acc: 74.457, Validation Acc: 66.2
Epoch: [4/10], Step: [2001/3125], Train loss: 0.7133334875106812, Train acc: 74.192, Validation Acc: 64.7
Epoch: [4/10], Step: [2501/3125], Train loss: 0.737267255783081, Train acc: 75.04, Validation Acc: 65.8
Epoch: [4/10], Step: [3001/3125], Train loss: 0.6023641228675842, Train acc: 75.872, Validation Acc: 66.0
Epoch: [5/10], Step: [501/3125], Train loss: 0.7620173096656799, Train acc: 76.083, Validation Acc: 65.1
Epoch: [5/10], Step: [1001/3125], Train loss: 0.4946533441543579, Train acc: 76.543, Validation Acc: 65.4
Epoch: [5/10], Step: [1501/3125], Train loss: 0.8406190276145935, Train acc: 76.656, Validation Acc: 65.6
Epoch: [5/10], Step: [2001/3125], Train loss: 0.5848691463470459, Train acc: 77.263, Validation Acc: 65.5
Epoch: [5/10], Step: [2501/3125], Train loss: 0.7403433918952942, Train acc: 77.106, Validation Acc: 65.6
Epoch: [5/10], Step: [3001/3125], Train loss: 0.9506123661994934, Train acc: 78.366, Validation Acc: 65.2
Epoch: [6/10], Step: [501/3125], Train loss: 0.5081286430358887, Train acc: 78.564, Validation Acc: 66.1
Epoch: [6/10], Step: [1001/3125], Train loss: 0.48347875475883484, Train acc: 78.781, Validation Acc: 64.9
Epoch: [6/10], Step: [1501/3125], Train loss: 0.5774253606796265, Train acc: 79.198, Validation Acc: 65.8
Epoch: [6/10], Step: [2001/3125], Train loss: 0.6197652816772461, Train acc: 79.286, Validation Acc: 65.6
Epoch: [6/10], Step: [2501/3125], Train loss: 0.7217313647270203, Train acc: 79.565, Validation Acc: 66.0
Epoch: [6/10], Step: [3001/3125], Train loss: 0.7143857479095459, Train acc: 80.099, Validation Acc: 67.0
Epoch: [7/10], Step: [501/3125], Train loss: 0.48999953269958496, Train acc: 80.705, Validation Acc: 65.3
Epoch: [7/10], Step: [1001/3125], Train loss: 0.5202140212059021, Train acc: 80.564, Validation Acc: 65.6
Epoch: [7/10], Step: [1501/3125], Train loss: 0.4978146255016327, Train acc: 80.233, Validation Acc: 65.2
Epoch: [7/10], Step: [2001/3125], Train loss: 0.37433183193206787, Train acc: 80.565, Validation Acc: 65.3
Epoch: [7/10], Step: [2501/3125], Train loss: 0.47975218296051025, Train acc: 81.402, Validation Acc: 65.5
Epoch: [7/10], Step: [3001/3125], Train loss: 0.7146201133728027, Train acc: 80.861, Validation Acc: 66.1
Epoch: [8/10], Step: [501/3125], Train loss: 0.716307520866394, Train acc: 82.225, Validation Acc: 65.2
Epoch: [8/10], Step: [1001/3125], Train loss: 0.26918449997901917, Train acc: 82.575, Validation Acc: 65.5
Epoch: [8/10], Step: [1501/3125], Train loss: 0.3919616937637329, Train acc: 82.096, Validation Acc: 65.1
Epoch: [8/10], Step: [2001/3125], Train loss: 0.5190271735191345, Train acc: 83.105, Validation Acc: 65.2
Epoch: [8/10], Step: [2501/3125], Train loss: 0.6213207840919495, Train acc: 83.004, Validation Acc: 65.9
Epoch: [8/10], Step: [3001/3125], Train loss: 0.487953782081604, Train acc: 82.532, Validation Acc: 65.7
Epoch: [9/10], Step: [501/3125], Train loss: 0.39776140451431274, Train acc: 83.917, Validation Acc: 66.9
Epoch: [9/10], Step: [1001/3125], Train loss: 0.5921694040298462, Train acc: 83.011, Validation Acc: 64.6
Epoch: [9/10], Step: [1501/3125], Train loss: 0.39995077252388, Train acc: 84.102, Validation Acc: 65.2
Epoch: [9/10], Step: [2001/3125], Train loss: 0.5513402223587036, Train acc: 84.638, Validation Acc: 65.9
Epoch: [9/10], Step: [2501/3125], Train loss: 0.3744664788246155, Train acc: 82.376, Validation Acc: 65.3
Epoch: [9/10], Step: [3001/3125], Train loss: 0.487096905708313, Train acc: 84.877, Validation Acc: 66.3
Epoch: [10/10], Step: [501/3125], Train loss: 0.4173318147659302, Train acc: 84.346, Validation Acc: 65.4
Epoch: [10/10], Step: [1001/3125], Train loss: 0.4814060926437378, Train acc: 85.525, Validation Acc: 65.0
Epoch: [10/10], Step: [1501/3125], Train loss: 0.5015515089035034, Train acc: 85.396, Validation Acc: 65.4
Epoch: [10/10], Step: [2001/3125], Train loss: 0.766112744808197, Train acc: 85.292, Validation Acc: 63.6
Epoch: [10/10], Step: [2501/3125], Train loss: 0.30580756068229675, Train acc: 84.489, Validation Acc: 64.4
Epoch: [10/10], Step: [3001/3125], Train loss: 0.4812205135822296, Train acc: 86.46, Validation Acc: 65.1



hidden dimension: 200
Epoch: [1/10], Step: [501/3125], Train loss: 0.8501953482627869, Train acc: 59.918, Validation Acc: 59.4
Epoch: [1/10], Step: [1001/3125], Train loss: 0.7764758467674255, Train acc: 63.134, Validation Acc: 60.6
Epoch: [1/10], Step: [1501/3125], Train loss: 0.958257794380188, Train acc: 64.49, Validation Acc: 62.6
Epoch: [1/10], Step: [2001/3125], Train loss: 0.7308601140975952, Train acc: 64.266, Validation Acc: 62.2
Epoch: [1/10], Step: [2501/3125], Train loss: 0.8707810044288635, Train acc: 66.512, Validation Acc: 63.9
Epoch: [1/10], Step: [3001/3125], Train loss: 0.6500270366668701, Train acc: 67.407, Validation Acc: 63.9
Epoch: [2/10], Step: [501/3125], Train loss: 0.5952608585357666, Train acc: 68.155, Validation Acc: 63.8
Epoch: [2/10], Step: [1001/3125], Train loss: 0.8681351542472839, Train acc: 67.805, Validation Acc: 64.2
Epoch: [2/10], Step: [1501/3125], Train loss: 0.8880277872085571, Train acc: 69.693, Validation Acc: 65.7
Epoch: [2/10], Step: [2001/3125], Train loss: 1.0794730186462402, Train acc: 70.022, Validation Acc: 65.3
Epoch: [2/10], Step: [2501/3125], Train loss: 0.9394446611404419, Train acc: 71.094, Validation Acc: 65.6
